hotel_name,location,star_rating,review_rating,number_of_reviews,price,city,country,channel_hotel_id,channel_name
SPOT ON 1710 Sawojajar Inn,Malang,2.0,6.3,44 reviews,31622,Malang,Indonesia,5657909,booking
OYO 1110 Ijen Boutique Residence,Malang,2.0,9.1,33 reviews,73553,Malang,Indonesia,5383807,booking
OYO 3350 Cozy Residence,Malang,2.0,nan,nan,41934,Malang,Indonesia,6383883,booking
OYO 3217 The Ts Residence,Malang,2.0,nan,nan,35063,Malang,Indonesia,6292798,booking
OYO 2776 Agro Kijang Karlos,Malang,2.0,nan,nan,32897,Malang,Indonesia,6025851,booking
RedDoorz Plus near Politeknik Negeri Malang,Malang,nan,nan,nan,49512,Malang,Indonesia,4693672,booking
OYO 1825 Marcopolo Homestay,Pekanbaru,2.0,7.5,23 reviews,70339,Pekanbaru,Indonesia,2146950,booking
OYO Life 2477 Orchid Residence,"Gayungan, Surabaya",2.0,nan,nan,78640,Surabaya,Indonesia,5985599,booking
ZEN Hostel City Centre,"Genteng, Surabaya",1.0,8.1,4 reviews,64296,Surabaya,Indonesia,2851711,booking
RedDoorz Syariah near Airlangga University Campus B,Surabaya,nan,8.2,21 reviews,47646,Surabaya,Indonesia,5537904,booking
OYO 2680 Zeidan House Syariah,Surabaya,2.0,8.1,3 reviews,30972,Surabaya,Indonesia,6005853,booking
OYO Life 3164 D'inn Residence,"Gunung Anyar, Surabaya",2.0,nan,nan,65533,Surabaya,Indonesia,6313227,booking
OYO 720 Griya Nina Syariah,"Gunung Anyar, Surabaya",2.0,8.2,55 reviews,26517,Surabaya,Indonesia,5084601,booking
OYO 2621 Darmo Palace Syariah,"Dukuh Pakis, Surabaya",2.0,nan,nan,33891,Surabaya,Indonesia,6005858,booking
RedDoorz @ Kertajaya Surabaya,Surabaya,nan,7.5,4 reviews,56306,Surabaya,Indonesia,4751635,booking
OYO 179 68 Residence,"Tenggilis Mejoyo, Surabaya",2.0,8.5,130 reviews,39683,Surabaya,Indonesia,4200203,booking
OYO 2075 Graha Marina,"Wonocolo, Surabaya",2.0,7.7,8 reviews,35614,Surabaya,Indonesia,5783288,booking
OYO 157 We Stay Residence,"Sawahan, Surabaya",2.0,8.1,62 reviews,41286,Surabaya,Indonesia,4207199,booking
RedDoorz near Ciputra Golf Surabaya,"Lakarsantri, Surabaya",nan,8.3,6 reviews,53717,Surabaya,Indonesia,4752056,booking
OYO 3358 Griya Aisyah Residence 2,"Jambangan , Surabaya",2.0,nan,nan,932141,Surabaya,Indonesia,6379797,booking
RedDoorz near Grand City Mall 2,"Tambaksari, Surabaya",nan,nan,nan,154890,Surabaya,Indonesia,6217430,booking
RedDoorz @ Genteng Surabaya 2,"Genteng, Surabaya",nan,nan,nan,53462,Surabaya,Indonesia,3531438,booking
RedDoorz Syariah near Marvell City Mall 2,"Wonokromo, Surabaya",nan,7.5,5 reviews,80590,Surabaya,Indonesia,5323397,booking
RedDoorz near Petra University 2,"Gayungan, Surabaya",nan,5.6,5 reviews,51982,Surabaya,Indonesia,4746135,booking
OYO Life 2215 Al' Yuafa,"Sukolilo, Surabaya",2.0,nan,nan,25277,Surabaya,Indonesia,5928295,booking
ZEN Rooms Basic Kusuma Bangsa,"Genteng, Surabaya",3.0,nan,nan,94300,Surabaya,Indonesia,1856633,booking
OYO 1091 Ace Business Hotel Galaxy Syariah,"Sukolilo, Surabaya",2.0,nan,nan,42619,Surabaya,Indonesia,5767379,booking
RedDoorz Syariah @ Ketintang Surabaya,"Jambangan , Surabaya",nan,8.0,4 reviews,76999,Surabaya,Indonesia,5191729,booking
RedDoorz @ Urip Sumoharjo,"Tegalsari, Surabaya",2.0,8.0,5 reviews,74497,Surabaya,Indonesia,4116252,booking
ZEN Hostel Gubeng Station,"Genteng, Surabaya",1.0,7.9,82 reviews,60009,Surabaya,Indonesia,2851706,booking
RedDoorz near Universitas Wijaya Kusuma,"Dukuh Pakis, Surabaya",nan,8.4,13 reviews,60811,Surabaya,Indonesia,4158028,booking
RedDoorz @ Rungkut,"Rungkut, Surabaya",nan,7.2,14 reviews,60719,Surabaya,Indonesia,4212153,booking
OYO 2771 D'soetta,Malang,2.0,nan,nan,45540,Malang,Indonesia,6025947,booking
OYO 2600 Omah Ong-te,Pekanbaru,2.0,nan,nan,36438,Pekanbaru,Indonesia,6005391,booking
OYO 627 Tirta Kencana Syariah,Pekanbaru,2.0,7.8,16 reviews,49937,Pekanbaru,Indonesia,5095706,booking
SPOT ON 2738 818 Home Stay,Palembang,2.0,nan,nan,38200,Palembang,Indonesia,6016181,booking
RedDoorz Syariah near RSUD Siti Fatimah Palembang,Palembang,nan,nan,nan,57009,Palembang,Indonesia,5912417,booking
OYO 570 Pesona Asri Residence,Palembang,2.0,nan,nan,33750,Palembang,Indonesia,5284516,booking
OYO 2933 Wisma Hiro Pertiwi,Palembang,2.0,nan,nan,105502,Palembang,Indonesia,3098469,booking
RedDoorz Plus near RS RK Charitas 2 Palembang,Palembang,nan,nan,nan,62184,Palembang,Indonesia,5792520,booking
OYO 3333 Taza Homestay,Palembang,2.0,nan,nan,42613,Palembang,Indonesia,6381276,booking
OYO 3399 Gea Residence,Palembang,2.0,nan,nan,98876,Palembang,Indonesia,6381280,booking
OYO 3420 Alex Hostel,Palembang,2.0,nan,nan,44862,Palembang,Indonesia,6382819,booking
OYO 185 Roriz Residence,Palembang,2.0,9.0,22 reviews,61164,Palembang,Indonesia,4207248,booking
RedDoorz near RS RK Charitas Palembang,Palembang,2.0,5.8,19 reviews,305515,Palembang,Indonesia,336737,booking
OYO 2502 Triantama Kost Syariah,Palembang,2.0,nan,nan,112649,Palembang,Indonesia,5954277,booking
OYO 1868 Penginapan Sekip,Palembang,2.0,nan,nan,40021,Palembang,Indonesia,5721271,booking
OYO 335 Wisma Empat Lima Syariah,Palembang,2.0,nan,nan,51989,Palembang,Indonesia,4465418,booking
RedDoorz near Griya Agung Palembang,Palembang,nan,nan,nan,65955,Palembang,Indonesia,5912282,booking
OYO 3201 Hotel Rian Palembang,Palembang,2.0,nan,nan,32508,Palembang,Indonesia,6298665,booking
OYO 2876 Hotel Idayu,Palembang,2.0,nan,nan,33480,Palembang,Indonesia,6026120,booking
RedDoorz Syariah near Palembang Square Mall 3,Palembang,nan,nan,nan,57009,Palembang,Indonesia,5815674,booking
OYO 578 Sugoi Residence,Palembang,2.0,nan,nan,32285,Palembang,Indonesia,5010088,booking
SPOT ON 3318 Adzka Residence,Palembang,2.0,nan,nan,25230,Palembang,Indonesia,6299581,booking
OYO 1270 Residence 8,Palembang,2.0,7.6,10 reviews,63101,Palembang,Indonesia,5492690,booking
RedDoorz @ Jalan Sukabangun 2 Palembang,Palembang,2.0,nan,nan,60981,Palembang,Indonesia,5764875,booking
OYO 189 AA Residence Syariah,Palembang,2.0,8.3,11 reviews,34749,Palembang,Indonesia,4200146,booking
OYO 183 The Pipe House,Palembang,2.0,9.0,38 reviews,72546,Palembang,Indonesia,4216047,booking
OYO 149 JKostel Syariah,Palembang,2.0,9.2,15 reviews,68154,Palembang,Indonesia,4123590,booking
Hotel Graha Bukit Syariah,Palembang,2.0,8.3,16 reviews,64824,Palembang,Indonesia,1657946,booking
OYO 449 The Colins,"Sambikerep, Surabaya",2.0,9.1,169 reviews,53108,Surabaya,Indonesia,4673388,booking
OYO Flagship 2261 Pp Properti Pavilion Permata,"Dukuh Pakis, Surabaya",3.0,8.8,17 reviews,64985,Surabaya,Indonesia,5966098,booking
OYO 747 Cipunegara Residence,"Wonokromo, Surabaya",2.0,7.9,67 reviews,107489,Surabaya,Indonesia,4904526,booking
OYO 221 pratisarawirya,"Mulyorejo, Surabaya",2.0,7.8,42 reviews,37869,Surabaya,Indonesia,4372019,booking
OYO 1374 Semampir Residence at Ahmad Yani,"Gayungan, Surabaya",2.0,6.4,7 reviews,39167,Surabaya,Indonesia,5529338,booking
OYO 159 Santo Residence,Surabaya,2.0,8.4,147 reviews,40664,Surabaya,Indonesia,1691085,booking
OYO 648 Merapi Inn,"Sawahan, Surabaya",2.0,7.8,17 reviews,29262,Surabaya,Indonesia,4952475,booking
OYO 1367 Banuwa Residence Syariah,"Gayungan, Surabaya",2.0,7.9,7 reviews,28581,Surabaya,Indonesia,5767311,booking
RedDoorz near Surabaya Town Square,"Wonokromo, Surabaya",nan,6.7,6 reviews,69483,Surabaya,Indonesia,4952133,booking
OYO Life 3082 Kost Putri Wonorejo,"Rungkut, Surabaya",2.0,nan,nan,37135,Surabaya,Indonesia,6313221,booking
OYO 2177 Trikora Indah Residence,Palembang,2.0,nan,nan,51732,Palembang,Indonesia,5836231,booking
OYO 3398 Griya Rm 19,"Rungkut, Surabaya",2.0,nan,nan,33523,Surabaya,Indonesia,6380237,booking
Maumu Hotel & Lounge,"Genteng, Surabaya",2.0,7.8,146 reviews,68631,Surabaya,Indonesia,408419,booking
RedDoorz Premium @ D'Season Hotel Jemursari,"Tenggilis Mejoyo, Surabaya",4.0,7.8,42 reviews,77988,Surabaya,Indonesia,5664263,booking
RedDoorz near Suroboyo Carnival Park,"Wonocolo, Surabaya",2.0,7.6,23 reviews,63586,Surabaya,Indonesia,2559121,booking
OYO 1346 Sinergi Hotel Gresik,Surabaya,2.0,7.5,7 reviews,88431,Surabaya,Indonesia,5644701,booking
RedDoorz near Pelabuhan Tanjung Perak 2 Surabaya,"Krembangan , Surabaya",nan,7.8,16 reviews,62378,Surabaya,Indonesia,4441084,booking
OYO Flagship 910 Apartemen Menara Rungkut,"Gunung Anyar, Surabaya",3.0,8.0,88 reviews,39652,Surabaya,Indonesia,5148457,booking
RedDoorz near Marvel City Mall,Surabaya,2.0,6.6,17 reviews,74717,Surabaya,Indonesia,3728488,booking
OYO 134 LG Residence,"Dukuh Pakis, Surabaya",2.0,8.6,128 reviews,56280,Surabaya,Indonesia,4081177,booking
OYO 175 K-60 Residence,"Dukuh Pakis, Surabaya",2.0,8.9,40 reviews,59796,Surabaya,Indonesia,4199702,booking
OYO 341 Al Barokah,Palembang,2.0,8.6,7 reviews,109222,Palembang,Indonesia,4583173,booking
OYO Life 2532 Kost Putri ADIA,"Wonocolo, Surabaya",2.0,nan,nan,511157,Surabaya,Indonesia,6313207,booking
Capital O 166 Hotel Princess,Palembang,3.0,8.1,35 reviews,95416,Palembang,Indonesia,4192048,booking
OYO 427 Hotel Galaxy,Palembang,2.0,7.4,29 reviews,60869,Palembang,Indonesia,3971968,booking
RedDoorz near Sriwijaya University Palembang 2,Palembang,2.0,7.6,7 reviews,48946,Palembang,Indonesia,4244578,booking
RedDoorz near Trans Studio Mini Palembang,Palembang,nan,7.9,24 reviews,40047,Palembang,Indonesia,4885450,booking
RedDoorz Premium near Jembatan Ampera 2,Palembang,4.0,6.6,8 reviews,64799,Palembang,Indonesia,4881384,booking
RedDoorz Plus @ Catania Soma Rajawali,Palembang,2.0,8.0,23 reviews,48684,Palembang,Indonesia,4327842,booking
OYO Life 2785 Kost Putra Haqiqin,Pekanbaru,2.0,nan,nan,43689,Pekanbaru,Indonesia,6134977,booking
OYO Life 2553 Kost Daya,Pekanbaru,2.0,nan,nan,62350,Pekanbaru,Indonesia,5966115,booking
OYO 717 Hotel Dharma Utama Syariah,Pekanbaru,2.0,7.7,10 reviews,37556,Pekanbaru,Indonesia,3969813,booking
OYO 2810 Hadhilfa Residence,Pekanbaru,2.0,nan,nan,51116,Pekanbaru,Indonesia,6026284,booking
OYO Life 2507 Rooftop Homestay,Pekanbaru,2.0,nan,nan,32766,Pekanbaru,Indonesia,6313198,booking
OYO 1539 Amryrooms,Pekanbaru,2.0,8.9,3 reviews,45873,Pekanbaru,Indonesia,5637142,booking
RedDoorz @ Rejowinangun Kotagede 2,"Kotagede, Yogyakarta",2.0,6.7,4 reviews,49521,Yogyakarta,Indonesia,5438804,booking
RedDoorz Syariah near Simpang Sekip Palembang,Palembang,nan,8.0,7 reviews,70519,Palembang,Indonesia,5476989,booking
OYO Life 2918 Kost Arrazaq,Pekanbaru,2.0,nan,nan,32766,Pekanbaru,Indonesia,6143972,booking
OYO 2434 Tiaz 2 Residence,Pekanbaru,2.0,nan,nan,46004,Pekanbaru,Indonesia,5954177,booking
OYO 3032 Bintaro Family Residence,Pekanbaru,2.0,nan,nan,52792,Pekanbaru,Indonesia,6187044,booking
OYO 1156 Fanybella Residence,Pekanbaru,2.0,nan,nan,32677,Pekanbaru,Indonesia,5648559,booking
SPOT ON 2287 Akasia Hotel Syariah,Pekanbaru,2.0,8.0,3 reviews,36803,Pekanbaru,Indonesia,5891988,booking
Capital O 1583 Mutiara Merdeka,Pekanbaru,3.0,7.4,31 reviews,119270,Pekanbaru,Indonesia,243755,booking
SPOT ON 2721 Wisma Dahlia,Pekanbaru,2.0,nan,nan,27418,Pekanbaru,Indonesia,6025929,booking
OYO 2138 Tiaz Residence,Pekanbaru,2.0,nan,nan,32359,Pekanbaru,Indonesia,5813731,booking
OYO 1927 The Village Syariah,Pekanbaru,2.0,8.3,4 reviews,37778,Pekanbaru,Indonesia,5770362,booking
OYO 962 Family Residence,Pekanbaru,2.0,10.0,4 reviews,32168,Pekanbaru,Indonesia,5423787,booking
OYO 1905 Davonsa Residence,Pekanbaru,2.0,6.3,3 reviews,29468,Pekanbaru,Indonesia,5756489,booking
OYO 742 Mona Plaza Hotel,Pekanbaru,2.0,6.4,19 reviews,85193,Pekanbaru,Indonesia,427169,booking
SPOT ON 2252 Ranira Homestay,Pekanbaru,2.0,8.9,13 reviews,32033,Pekanbaru,Indonesia,5891819,booking
RedDoorz @ Jalan Jenderal Sudirman Palembang 2,Palembang,nan,8.0,9 reviews,54409,Palembang,Indonesia,4762703,booking
RedDoorz Plus near Palembang Square Mall,Palembang,2.0,8.0,44 reviews,56750,Palembang,Indonesia,2915374,booking
OYO 343 Lawang15 Syariah,Palembang,2.0,8.7,4 reviews,32798,Palembang,Indonesia,4465453,booking
OYO 174 Desilva Bandara,Palembang,2.0,8.4,30 reviews,53519,Palembang,Indonesia,4200064,booking
OYO 2898 Kost Irfani,Palembang,2.0,nan,nan,29102,Palembang,Indonesia,6143958,booking
RedDoorz near Hermina Hospital Palembang,Palembang,2.0,6.1,16 reviews,59812,Palembang,Indonesia,4420654,booking
SPOT ON 2294 Mega Kost,Palembang,2.0,nan,nan,34597,Palembang,Indonesia,3801700,booking
Capital O 2064 Kartika Sriwijaya,Palembang,3.0,6.9,31 reviews,90289,Palembang,Indonesia,4047112,booking
OYO 2255 Hotel Triantama,Palembang,2.0,nan,nan,37485,Palembang,Indonesia,1538872,booking
OYO 2025 Wisma Musdalifa,Palembang,2.0,nan,nan,105502,Palembang,Indonesia,5770185,booking
OYO 325 Maleo Residence Palembang II,Palembang,2.0,7.9,27 reviews,49445,Palembang,Indonesia,4450922,booking
OYO 3044 Adelia Residence,Palembang,2.0,nan,nan,34688,Palembang,Indonesia,6177405,booking
RedDoorz near Palembang Icon Mall,Palembang,nan,8.2,22 reviews,64794,Palembang,Indonesia,4162263,booking
OYO 3422 Firza Homestay,Palembang,2.0,nan,nan,42613,Palembang,Indonesia,6384955,booking
OYO 2067 Fedith Kost Syariah,Palembang,2.0,nan,nan,43671,Palembang,Indonesia,5793369,booking
OYO 536 Residence 82 Syariah,Palembang,2.0,8.9,14 reviews,31421,Palembang,Indonesia,2841282,booking
OYO 3232 Rd Kost,Palembang,2.0,nan,nan,36490,Palembang,Indonesia,6292815,booking
OYO Life 2874 Berlian Residence,Palembang,2.0,nan,nan,41286,Palembang,Indonesia,6026322,booking
OYO 1282 Feodora Airport Hotel,Palembang,2.0,7.6,24 reviews,38474,Palembang,Indonesia,2826795,booking
OYO 445 Lavender Homestay,Palembang,2.0,8.3,31 reviews,38306,Palembang,Indonesia,4641228,booking
OYO 1333 Costarina,Palembang,2.0,8.1,3 reviews,39353,Palembang,Indonesia,5520151,booking
RedDoorz near Siloam Hospital Palembang,Palembang,1.0,8.3,8 reviews,59417,Palembang,Indonesia,3971808,booking
RedDoorz near Palembang Square Mall 2,Palembang,nan,7.1,8 reviews,65997,Palembang,Indonesia,5077666,booking
RedDoorz Plus near Palembang Icon Mall 2,Palembang,nan,7.6,11 reviews,67956,Palembang,Indonesia,5403008,booking
OYO 959 Graha HAM Family,Palembang,2.0,9.1,9 reviews,45873,Palembang,Indonesia,5108368,booking
OYO 1376 Kina Family Residence,Malang,2.0,5.7,6 reviews,38885,Malang,Indonesia,5890637,booking
RedDoorz Plus @ Celaket,Malang,3.0,6.6,16 reviews,68322,Malang,Indonesia,5197915,booking
RedDoorz near Kampung Warna Warni,Malang,2.0,7.8,58 reviews,47541,Malang,Indonesia,5027143,booking
OYO 2311 C9 Exclusive,"Catur Tunggal, Yogyakarta",2.0,nan,nan,40322,Yogyakarta,Indonesia,5913973,booking
OYO Life 2470 Student Garden,"Catur Tunggal, Yogyakarta",2.0,nan,nan,39870,Yogyakarta,Indonesia,5985603,booking
OYO 3028 Mr Klimis Residence,Yogyakarta,2.0,nan,nan,31215,Yogyakarta,Indonesia,6363489,booking
OYO 3384 Banua Raya,Yogyakarta,2.0,nan,nan,145714,Yogyakarta,Indonesia,6382809,booking
OYO 3496 Griya Gayatri,Yogyakarta,2.0,nan,nan,36566,Yogyakarta,Indonesia,6384935,booking
OYO 3467 White Residence,Yogyakarta,2.0,nan,nan,36566,Yogyakarta,Indonesia,6385644,booking
ZEN Rooms Jogja Cendrawasih,"Catur Tunggal, Yogyakarta",3.0,nan,nan,157053,Yogyakarta,Indonesia,1654391,booking
RedDoorz @ Raya Janti Yogyakarta,Yogyakarta,nan,nan,nan,44185,Yogyakarta,Indonesia,6069234,booking
OYO 1195 The Doctor's Guest House Syariah,Yogyakarta,2.0,9.5,16 reviews,39781,Yogyakarta,Indonesia,5352453,booking
OYO 1643 Grand Monica,Yogyakarta,2.0,6.4,11 reviews,31576,Yogyakarta,Indonesia,5658467,booking
OYO 1829 Zaira House,Yogyakarta,2.0,nan,nan,36809,Yogyakarta,Indonesia,3846630,booking
OYO 1419 Rhona Residence Syariah,Yogyakarta,2.0,9.4,7 reviews,43912,Yogyakarta,Indonesia,5520976,booking
OYO 1050 Rifka Annisa Guest House Syariah,"Tegalrejo, Yogyakarta",2.0,8.8,172 reviews,73152,Yogyakarta,Indonesia,2093307,booking
OYO 1855 Elise Exclusive Residence,Yogyakarta,2.0,6.0,5 reviews,39840,Yogyakarta,Indonesia,5744469,booking
OYO 465 Alam Citra Residence,Yogyakarta,2.0,9.0,65 reviews,40554,Yogyakarta,Indonesia,857276,booking
RedDoorz near Babarsari 2,Yogyakarta,nan,nan,nan,52261,Yogyakarta,Indonesia,5671388,booking
OYO 1238 Hotel Perdana,"Gedongtengen, Yogyakarta",2.0,7.0,30 reviews,61158,Yogyakarta,Indonesia,1541555,booking
RedDoorz Plus near UPN Jogjakarta 2,"Catur Tunggal, Yogyakarta",2.0,6.0,8 reviews,71295,Yogyakarta,Indonesia,3649016,booking
RedDoorz Syariah near Bandara Adisucipto Yogyakarta,Yogyakarta,nan,nan,nan,53526,Yogyakarta,Indonesia,5651427,booking
OYO 1368 Omah Joglo Krawitan Syariah,Yogyakarta,2.0,9.4,27 reviews,43108,Yogyakarta,Indonesia,3183948,booking
OYO 722 Uno Residence,Yogyakarta,2.0,8.7,66 reviews,98260,Yogyakarta,Indonesia,545317,booking
RedDoorz near Mall Ambarukmo Yogyakarta,Yogyakarta,nan,6.5,5 reviews,47156,Yogyakarta,Indonesia,4194719,booking
OYO 347 Bayang Brothers Residence,Yogyakarta,2.0,9.6,208 reviews,51816,Yogyakarta,Indonesia,4491673,booking
RedDoorz Hostel near Terminal Condongcatur Jogja,Yogyakarta,nan,7.5,5 reviews,43973,Yogyakarta,Indonesia,4440878,booking
RedDoorz Hostel near Prawirotaman Jogja,"Mergangsan, Yogyakarta",2.0,9.2,35 reviews,47257,Yogyakarta,Indonesia,3031811,booking
RedDoorz near Terminal A Adisucipto Airport,Yogyakarta,nan,nan,nan,51923,Yogyakarta,Indonesia,4869426,booking
RedDoorz Plus near STIE YKPN,Yogyakarta,3.0,8.2,91 reviews,60276,Yogyakarta,Indonesia,3047789,booking
RedDoorz @ Kledokan Ambarukmo,"Catur Tunggal, Yogyakarta",nan,6.0,5 reviews,34487,Yogyakarta,Indonesia,5452465,booking
RedDoorz near Ambarukmo Yogyakarta,Yogyakarta,nan,8.8,3 reviews,55176,Yogyakarta,Indonesia,4952390,booking
OYO 2627 Ratamya Co-living,"Umbulharjo, Yogyakarta",2.0,7.1,5 reviews,49826,Yogyakarta,Indonesia,6025965,booking
RedDoorz Premium near Sleman City Hall,Yogyakarta,3.0,8.1,124 reviews,57177,Yogyakarta,Indonesia,4054760,booking
OYO 462 Nugraha Residence,Yogyakarta,2.0,7.7,17 reviews,33733,Yogyakarta,Indonesia,4641222,booking
OYO 1431 Travel-inn,"Sinduadi, Yogyakarta",2.0,7.9,22 reviews,34540,Yogyakarta,Indonesia,5537963,booking
OYO 2599 Seturan First Living Adisutjipto Ambarukmo Hartono,Yogyakarta,2.0,9.7,3 reviews,35110,Yogyakarta,Indonesia,6005413,booking
OYO 1578 Hotel Kuda Putih,"Sinduadi, Yogyakarta",2.0,6.4,8 reviews,25145,Yogyakarta,Indonesia,5663783,booking
OYO 700 Griya Hanum Syariah,Yogyakarta,2.0,8.4,9 reviews,116544,Yogyakarta,Indonesia,4787251,booking
RedDoorz near Pakualaman,"Gondomanan, Yogyakarta",nan,6.4,49 reviews,59443,Yogyakarta,Indonesia,4153622,booking
OYO 1226 Al Abror Residence,"Umbulharjo, Yogyakarta",2.0,8.1,11 reviews,34673,Yogyakarta,Indonesia,5378688,booking
OYO 3322 Wisma Madukismo Pt Madubaru,Yogyakarta,2.0,nan,nan,94299,Yogyakarta,Indonesia,6303767,booking
OYO 1196 Hotel Pura Puspa Rosa,"Catur Tunggal, Yogyakarta",2.0,7.4,9 reviews,32796,Yogyakarta,Indonesia,3933625,booking
OYO 392 Hotel Mawar Saron,"Gondokusuman, Yogyakarta",2.0,7.6,54 reviews,41571,Yogyakarta,Indonesia,3157108,booking
OYO 759 Hotel Dewi Sri,"Mantrijeron, Yogyakarta",2.0,7.3,22 reviews,30699,Yogyakarta,Indonesia,5091358,booking
OYO 2617 Milenia Residence Syariah,Yogyakarta,2.0,nan,nan,56171,Yogyakarta,Indonesia,6025939,booking
OYO Life 2090 Ethes Exclusive,Yogyakarta,2.0,nan,nan,61307,Yogyakarta,Indonesia,6170941,booking
KoolKost Syariah @ Gejayan Jogja - Female Only,"Catur Tunggal, Yogyakarta",nan,8.2,4 reviews,58258,Yogyakarta,Indonesia,5761088,booking
OYO 2910 Df Kos Putri Exclusive Syariah,Yogyakarta,2.0,nan,nan,74271,Yogyakarta,Indonesia,6171096,booking
RedDoorz Hostel near Titik Nol Malioboro,"Wirobrajan, Yogyakarta",nan,8.5,45 reviews,44610,Yogyakarta,Indonesia,4792284,booking
RedDoorz Plus near Taman Sari,"Mantrijeron, Yogyakarta",3.0,8.3,26 reviews,44857,Yogyakarta,Indonesia,3277265,booking
OYO 2061 Rizki Dhira Guest House Syariah,Yogyakarta,2.0,7.7,8 reviews,31598,Yogyakarta,Indonesia,5798036,booking
OYO 3468 Ndalem Gusti Ayu,Yogyakarta,2.0,nan,nan,116428,Yogyakarta,Indonesia,6382814,booking
OYO 1241 Eirini Family Residence,"Catur Tunggal, Yogyakarta",2.0,nan,nan,36108,Yogyakarta,Indonesia,5388464,booking
OYO 1319 88 Exclusive Residence,Yogyakarta,2.0,8.4,4 reviews,57984,Yogyakarta,Indonesia,5440840,booking
"Ndalem Nuriyyat Villa, Spa & Skin Care",Yogyakarta,2.0,8.9,26 reviews,135099,Yogyakarta,Indonesia,3188745,booking
OYO LIFE 2339 Jennaira Syariah,"Tegalrejo, Yogyakarta",2.0,7.8,8 reviews,39870,Yogyakarta,Indonesia,5913970,booking
RedDoorz near Kranggan Tugu Jogja,"Jetis, Yogyakarta",2.0,6.5,5 reviews,41721,Yogyakarta,Indonesia,4763318,booking
OYO 261 Sasono Putro Residence,Yogyakarta,2.0,8.5,67 reviews,52638,Yogyakarta,Indonesia,1942228,booking
RedDoorz Plus near Keraton Yogyakarta 2,"Mantrijeron, Yogyakarta",2.0,6.8,31 reviews,49449,Yogyakarta,Indonesia,3828835,booking
OYO 409 Pondok Helomi,Yogyakarta,2.0,7.8,11 reviews,35986,Yogyakarta,Indonesia,4602555,booking
RedDoorz near Adisucipto Airport 3,Yogyakarta,nan,6.8,21 reviews,42248,Yogyakarta,Indonesia,2700904,booking
OYO 1118 Artomoro Family Residence,Yogyakarta,2.0,8.1,28 reviews,28406,Yogyakarta,Indonesia,5288004,booking
RedDoorz Plus near Alun Alun Selatan 2,"Mantrijeron, Yogyakarta",3.0,7.8,102 reviews,45109,Yogyakarta,Indonesia,3326225,booking
OYO 1718 Residence Wak Gobenk,Yogyakarta,2.0,nan,nan,32102,Yogyakarta,Indonesia,5664683,booking
RedDoorz near Jogja National Museum,"Wirobrajan, Yogyakarta",2.0,9.0,4 reviews,48975,Yogyakarta,Indonesia,4994537,booking
OYO 206 Hotel Candra Kirana,"Prawirotaman, Yogyakarta",2.0,8.7,201 reviews,40592,Yogyakarta,Indonesia,4516714,booking
OYO 201 EMDI House Timoho,"Umbulharjo, Yogyakarta",2.0,8.2,115 reviews,32204,Yogyakarta,Indonesia,4237831,booking
RedDoorz Syariah near Malioboro Mall,"Danurejan, Yogyakarta",1.0,5.9,76 reviews,72819,Yogyakarta,Indonesia,4031458,booking
OYO 194 Hotel Sapta Gria,"Gondokusuman, Yogyakarta",2.0,7.7,65 reviews,65121,Yogyakarta,Indonesia,2153014,booking
OYO 2432 Malioboro Upy Best Prime,Yogyakarta,2.0,7.3,4 reviews,36160,Yogyakarta,Indonesia,5954148,booking
OYO 1683 Hotel Musafira Syariah,"Mergangsan, Yogyakarta",2.0,8.2,18 reviews,46048,Yogyakarta,Indonesia,3942575,booking
OYO 2454 Wanawiyata Residence,Yogyakarta,2.0,6.4,7 reviews,34426,Yogyakarta,Indonesia,4363981,booking
RedDoorz near Sindu Kusuma Edupark 2,Yogyakarta,nan,nan,nan,86358,Yogyakarta,Indonesia,5843890,booking
ZEN Rooms MJ Timoho,"Gondokusuman, Yogyakarta",1.0,nan,nan,99270,Yogyakarta,Indonesia,2295272,booking
OYO 3083 D Kost 3 Syariah,"Wirobrajan, Yogyakarta",2.0,nan,nan,36562,Yogyakarta,Indonesia,6187204,booking
OYO 514 Omah Pari Boutique Hotel,"Wirobrajan, Yogyakarta",2.0,8.3,57 reviews,68014,Yogyakarta,Indonesia,328834,booking
